example,model_type,inst_set,inst_num,inst_data,extender,real_T,solver,solver_options,nondefaults,script_status,n,p,q,nu,cone_types,num_cones,max_q,status,solve_time,iters,primal_obj,dual_obj,rel_obj_diff,compl,x_viol,y_viol,z_viol,time_rescale,time_initx,time_inity,time_unproc,time_loadsys,time_upsys,time_upfact,time_uprhs,time_getdir,time_search,setup_time,check_time,total_time
centralpolymat,JuMP,nat,1,"(1, 40, Main.Examples.MatNegEntropyConj())",,Float64,Hypatia,,,Success,862,81,863,43.0,"[""EpiPerSepSpectral""]",1,863,Optimal,2.2712550163269043,25,2.2784323886150926,2.278432314743689,2.2532538899327543e-8,2.4833653451625513e-6,1.4521731516933811e-9,6.1187173432330555e-15,2.8501177806727895e-10,0.004991282,0.000890511,0.007568643,0.00033306,0.005233052,1.93867892,0.057126799000000006,0.11690546299999999,0.12123513699999997,0.07060036799999998,1.113845372,3.004629768,84.34120289
centralpolymat,JuMP,nat,2,"(1, 80, Main.Examples.MatNegEntropyConj())",,Float64,Hypatia,,,Success,3322,161,3323,83.0,"[""EpiPerSepSpectral""]",1,3323,Optimal,50.82249999046326,29,2.57381954280864,2.5738193405472005,5.6595317312801495e-8,1.37523556245325e-5,2.1451764232148507e-9,3.061570418739366e-14,2.2979834701786217e-10,0.070203755,0.025643428,0.180216142,0.00155695,0.071746393,46.663334585,1.1071153049999998,0.5944163659999999,2.7401878719999995,0.3399008249999999,1.002197802,51.09211102,125.725018123
centralpolymat,JuMP,nat,3,"(1, 120, Main.Examples.MatNegEntropyConj())",,Float64,Hypatia,,,Success,7382,241,7383,123.0,"[""EpiPerSepSpectral""]",1,7383,Optimal,363.5085039138794,33,2.739737734663803,2.7397376068032058,3.4189724163649963e-8,1.3232117538681177e-5,9.307431756734597e-10,4.8618851950395565e-14,8.58685483828836e-11,0.377905611,0.137336234,0.832655605,0.00430204,0.419767973,341.497057144,10.238019827999999,2.2160086469999998,16.240750902000002,0.981555003,1.000756759,363.730166672,439.104688916
centralpolymat,JuMP,nat,4,"(1, 160, Main.Examples.MatNegEntropyConj())",,Float64,Hypatia,,,Success,13042,321,13043,163.0,"[""EpiPerSepSpectral""]",1,13043,Optimal,1585.894604921341,36,2.9063370347254676,2.9063369413510274,2.390332467008796e-8,1.281774514261258e-5,5.140679540036053e-10,6.809868135104888e-14,4.135687625694828e-11,1.21146608,0.420206344,2.510064265,0.0061977,1.465058779,1510.793442957,47.477760415,5.176037730999997,59.576693318000004,2.114533785,2.003810357,1586.255169764,1659.563637205
centralpolymat,JuMP,nat,1,"(2, 6, Main.Examples.MatNegEntropyConj())",,Float64,Hypatia,,,Success,407,91,408,30.0,"[""EpiPerSepSpectral""]",1,408,Optimal,0.4230339527130127,24,3.975504415298194,3.975504157300084,5.1853661826112726e-8,9.521291624636449e-7,4.367670849991789e-9,2.128898260454256e-15,1.8010066216156417e-9,0.0011813,0.00019706,0.00350075,0.00024175,0.00098703,0.3121070799999999,0.00913663,0.029525759000000016,0.025962359999999997,0.047367829,1.002552534,1.002011278,76.608070706
centralpolymat,JuMP,nat,2,"(2, 9, Main.Examples.MatNegEntropyConj())",,Float64,Hypatia,,,Success,1541,190,1542,57.0,"[""EpiPerSepSpectral""]",1,1542,Optimal,8.233764171600342,29,4.63920042996082,4.63920016885251,4.630236582814484e-8,1.467876543406604e-6,2.3655468929170698e-9,4.037768317012688e-15,3.6215329346500624e-10,0.017433579,0.00210036,0.030785149,0.00108029,0.01444798,7.375263133000001,0.182386946,0.23691272199999994,0.37844079500000005,0.168950276,1.001878147,9.010663561,83.730047491
centralpolymat,JuMP,nat,3,"(2, 12, Main.Examples.MatNegEntropyConj())",,Float64,Hypatia,,,Success,4187,325,4188,93.0,"[""EpiPerSepSpectral""]",1,4188,Optimal,109.64187097549438,39,5.579039838138234,5.579039749039165,1.3542868390294847e-8,6.784308059080891e-7,5.009123775490121e-10,6.524465554555112e-15,6.223715293129928e-11,0.129617084,0.041311598,0.351775038,0.00357006,0.29129651,100.31921884799999,2.4572972320000006,1.3324283890000004,6.101813187,0.7795353230000001,1.002739497,110.208059604,185.002877601
centralpolymat,JuMP,nat,4,"(2, 15, Main.Examples.MatNegEntropyConj())",,Float64,Hypatia,,,Success,9317,496,9318,138.0,"[""EpiPerSepSpectral""]",1,9318,Optimal,794.77086186409,43,6.144625230175146,6.144624946968233,3.963915742732603e-8,2.7310683607776296e-6,1.0691372544224809e-9,5.4714357310897226e-15,1.311240907519995e-10,0.573631449,0.211092312,1.987829128,0.007361459,0.777394702,752.2943240310002,21.734304285,4.500351651,31.410268911999996,1.4334451389999998,2.004733739,795.607881007,868.976958278
centralpolymat,JuMP,nat,1,"(4, 3, Main.Examples.MatNegEntropyConj())",,Float64,Hypatia,,,Success,631,210,632,37.0,"[""EpiPerSepSpectral""]",1,632,Optimal,1.0405559539794922,26,7.562947912579246,7.5629477854279,1.4849015727640281e-8,2.53726730410373e-7,1.4186912686287023e-9,5.115610443641806e-16,4.822218457878336e-10,0.00322515,0.00029428,0.00893679,0.00058852,0.001909389,0.8244643579999998,0.017936319,0.05829137800000001,0.053024209999999995,0.08619796300000002,1.002571145,2.003089041,77.125470669
centralpolymat,JuMP,nat,2,"(4, 4, Main.Examples.MatNegEntropyConj())",,Float64,Hypatia,,,Success,2486,495,2487,72.0,"[""EpiPerSepSpectral""]",1,2487,Optimal,22.575079917907715,28,10.932700232932158,10.932699817644968,3.4802450063453555e-8,1.117107413726621e-6,2.728045546407376e-9,6.920011089680145e-16,5.107363004741572e-10,0.050689247,0.006147859,0.156444294,0.003576889,0.101830627,20.671629660000004,0.43140462000000007,0.39038407599999997,0.8691019120000001,0.2868316429999999,1.002096352,23.031616618,95.509417488
centralpolymat,JuMP,nat,3,"(4, 5, Main.Examples.MatNegEntropyConj())",,Float64,Hypatia,,,Success,8002,1001,8003,128.0,"[""EpiPerSepSpectral""]",1,8003,Optimal,494.23051285743713,38,14.334749178349153,14.334748812185042,2.3878063806100243e-8,1.2546252841315396e-6,1.4139220757755644e-9,2.8809328938421253e-15,2.4660305047996545e-10,0.49625093,0.144901034,2.695974142,0.018084628,0.419265013,464.43677165800005,10.591958901,2.7434352140000016,20.686357224,1.6174718000000001,1.001375022,495.004950793,565.724568123
centralpolymat,JuMP,nat,1,"(8, 2, Main.Examples.MatNegEntropyConj())",,Float64,Hypatia,,,Success,1036,495,1037,47.0,"[""EpiPerSepSpectral""]",1,1037,Optimal,2.1858761310577393,27,14.056653217515038,14.05665217552257,6.920479103016924e-8,1.4566300550345757e-6,6.627937559899877e-9,2.628272270007301e-16,3.915011814736857e-9,0.009867363,0.000603485,0.037165462,0.001804334,0.003561968,1.719935972,0.030783355999999998,0.12740326100000002,0.08654202700000001,0.19388503999999998,1.00224057,3.004632804,75.40300948
centralpolymat,JuMP,nat,2,"(8, 3, Main.Examples.MatNegEntropyConj())",,Float64,Hypatia,,,Success,13696,3003,13697,167.0,"[""EpiPerSepSpectral""]",1,13697,Optimal,1688.9680020809174,43,34.82331428489575,34.82331328317726,2.7962753944652023e-8,1.9720008195278638e-6,2.4499832856905712e-9,8.59930843803295e-16,4.651854179638093e-10,1.455266348,0.24600327,29.212384616,0.056634535,1.303110514,1586.4262543619996,36.077311897,6.359486228999999,57.23472502900002,3.926230492,2.00343336,1689.451608032,1762.453674401
centralpolymat,JuMP,nat,1,"(1, 40, Main.Examples.MatPower12Conj(1.5))",,Float64,Hypatia,,,Success,862,81,863,43.0,"[""EpiPerSepSpectral""]",1,863,Optimal,2.3439271450042725,24,0.001359066840437254,0.0013589812948237834,8.542951635581199e-8,2.8430797855340544e-7,5.276991893855918e-10,2.6983543483657778e-15,6.299367971696057e-10,0.004674277,0.000992688,0.007584079,0.000359323,0.00507538,2.043277838,0.05563594400000001,0.11959206499999993,0.080358362,0.07728000900000001,1.002668475,3.003158994,77.933126625
centralpolymat,JuMP,nat,2,"(1, 80, Main.Examples.MatPower12Conj(1.5))",,Float64,Hypatia,,,Success,3322,161,3323,83.0,"[""EpiPerSepSpectral""]",1,3323,Optimal,54.13236594200134,31,0.00033162190104967177,0.00033155928976918417,6.259052801658444e-8,3.1457604922955283e-7,1.987495325203264e-10,3.87201329746995e-15,2.1980803288634831e-10,0.083464527,0.029726774,0.179312712,0.001570893,0.070944229,50.14349026299999,1.223317603,0.6513022799999999,2.4531022350000007,0.37456514299999993,1.002510159,55.111601656,129.869072527
centralpolymat,JuMP,nat,3,"(1, 120, Main.Examples.MatPower12Conj(1.5))",,Float64,Hypatia,,,Success,7382,241,7383,123.0,"[""EpiPerSepSpectral""]",1,7383,Optimal,339.44274616241455,31,0.0008453012983555163,0.0008452810285919653,2.02526443749363e-8,1.4029699066879807e-7,4.326225203679082e-11,1.3919827557489171e-14,4.722076896168659e-11,0.371836064,0.160767706,0.825862388,0.004285215,0.411831635,320.4465302540001,9.126219193999999,2.0585657580000003,13.500163106000004,0.909332544,1.000550014,339.689086573,412.010680518
centralpolymat,JuMP,nat,4,"(1, 160, Main.Examples.MatPower12Conj(1.5))",,Float64,Hypatia,,,Success,13042,321,13043,163.0,"[""EpiPerSepSpectral""]",1,13043,Optimal,1484.1452169418335,34,0.0003505089551892109,0.000350495676385149,1.3274151529191954e-8,1.0714085590338845e-7,2.1175044446939056e-11,2.0102858245526132e-14,2.286672934337375e-11,1.048228152,0.492057806,2.688616715,0.006093476,1.508358271,1422.1038796780003,45.28596667000001,4.994776893999998,46.81040078100003,2.0186286790000003,2.003627635,1485.07220764,1560.892681657
centralpolymat,JuMP,nat,1,"(2, 6, Main.Examples.MatPower12Conj(1.5))",,Float64,Hypatia,,,Success,407,91,408,30.0,"[""EpiPerSepSpectral""]",1,408,Optimal,0.5792579650878906,25,0.023883178152807893,0.02388315108999372,2.6431545577107186e-8,3.92619618084954e-8,2.2447867032543943e-10,5.440517776716432e-16,3.217084376672119e-10,0.001206369,0.000199711,0.003253525,0.000240611,0.000984148,0.461199879,0.009613194999999998,0.03151154499999999,0.03289081800000001,0.045697487,1.002034851,1.002115967,73.930193823
centralpolymat,JuMP,nat,2,"(2, 9, Main.Examples.MatPower12Conj(1.5))",,Float64,Hypatia,,,Success,1541,190,1542,57.0,"[""EpiPerSepSpectral""]",1,1542,Optimal,10.315305948257446,34,0.003148871196569179,0.003148803753962545,6.72309096931075e-8,1.2264453488649844e-7,2.968418326085038e-10,1.4044411537435438e-15,3.406863818833372e-10,0.017225562,0.002384649,0.031837933,0.001078138,0.01425845,9.430071309999999,0.21520393499999999,0.26005256400000004,0.35104671200000015,0.19762738000000002,1.001876223,11.015025588,82.011767818
centralpolymat,JuMP,nat,3,"(2, 12, Main.Examples.MatPower12Conj(1.5))",,Float64,Hypatia,,,Success,4187,325,4188,93.0,"[""EpiPerSepSpectral""]",1,4188,Optimal,119.16113495826721,43,0.0009588525647177376,0.0009587544360272674,9.803469926739058e-8,2.1138252170988782e-7,2.660438745390528e-10,3.283279440356766e-15,2.9763282810568725e-10,0.121685942,0.048177153,0.357295474,0.003551357,0.291524283,110.509070763,2.6357482070000007,1.4025746080000001,5.4085516730000025,0.6961688010000002,1.002316074,120.226711298,192.742655892
centralpolymat,JuMP,nat,4,"(2, 15, Main.Examples.MatPower12Conj(1.5))",,Float64,Hypatia,,,Success,9317,496,9318,138.0,"[""EpiPerSepSpectral""]",1,9318,Optimal,952.6872808933258,47,0.0008142414917994321,0.0008142146479924253,2.6821968167403505e-8,7.349204022509381e-8,4.907904548381441e-11,1.7937577678680965e-15,4.982699756267417e-11,0.621407339,0.245310313,1.976331485,0.007121819,0.787985547,909.8579369660004,24.096553814,4.672889147999998,31.01954594399999,1.7918023440000004,2.005127869,952.9472422,1028.850220882
centralpolymat,JuMP,nat,1,"(4, 3, Main.Examples.MatPower12Conj(1.5))",,Float64,Hypatia,,,Success,631,210,632,37.0,"[""EpiPerSepSpectral""]",1,632,Optimal,1.2542998790740967,34,0.01518376834716305,0.015183716348566462,5.1220873375812155e-8,5.7170935248700876e-8,2.984228741941333e-10,2.3941430961102417e-16,4.1583206322748367e-10,0.003204975,0.000277193,0.008779681,0.000578415,0.001921556,1.016607078,0.022867782000000003,0.07380423700000001,0.06377898000000004,0.080885326,1.002235121,2.002858188,74.655940124
centralpolymat,JuMP,nat,2,"(4, 4, Main.Examples.MatPower12Conj(1.5))",,Float64,Hypatia,,,Success,2486,495,2487,72.0,"[""EpiPerSepSpectral""]",1,2487,SlowProgress,38.98110389709473,51,0.009555141659158918,0.009554850735929068,2.881698103259552e-7,3.304130809849961e-7,9.609047095342216e-10,2.0503736562015246e-16,1.0349533504511177e-9,0.048209697,0.007114258,0.152413742,0.00363593,0.102005172,35.068264557000006,0.804308001,0.8064529070000005,1.824070169,0.8071175129999998,1.001486753,39.055688929,114.429487408
centralpolymat,JuMP,nat,3,"(4, 5, Main.Examples.MatPower12Conj(1.5))",,Float64,Hypatia,,,Success,8002,1001,8003,128.0,"[""EpiPerSepSpectral""]",1,8003,Optimal,629.421758890152,54,0.005118362590377334,0.005118288540157695,7.367313925492606e-8,8.810952868939187e-8,1.4265791973828816e-10,4.949620390301449e-16,1.4996893310526005e-10,0.470425503,0.14477416,2.671263982,0.017979661,0.418974951,593.663105943,15.269542401999999,3.997752732999999,24.950975377000002,1.726296258,1.000799676,630.2688102,702.116004912
centralpolymat,JuMP,nat,1,"(8, 2, Main.Examples.MatPower12Conj(1.5))",,Float64,Hypatia,,,Success,1036,495,1037,47.0,"[""EpiPerSepSpectral""]",1,1037,Optimal,2.6761529445648193,34,0.09128985757974577,0.0912897980034654,5.4592538550568295e-8,6.255214159200374e-8,1.9412822217790282e-10,1.3141361350036505e-16,3.684868243869488e-10,0.009957073,0.000647804,0.037010613,0.001802624,0.003546256,2.2321428449999994,0.03856218300000001,0.13977910299999996,0.106003636,0.13895892499999998,1.002274495,3.003943273,75.836425823
centralpolymat,JuMP,nat,2,"(8, 3, Main.Examples.MatPower12Conj(1.5))",,Float64,Hypatia,,,Success,13696,3003,13697,167.0,"[""EpiPerSepSpectral""]",1,13697,TimeLimit,1813.3985941410065,47,0.05597526869229869,0.038371021712379466,0.01695371559087621,0.019006050004762486,2.160235446101058e-5,1.8103807237964106e-16,2.8585093752600543e-5,1.463611141,0.246079249,29.081920258,0.057239368,1.365232574,1722.8392333180002,40.125140669,6.999796760999997,45.02242371100003,3.3272390020000002,2.002956547,1813.681285642,1886.767667424
centralpolymat,JuMP,ext,1,"(1, 40, Main.Examples.MatNegEntropyConjEigOrd())",,Float64,Hypatia,,,Success,35424,82,69085,3485.0,"[""Nonnegative"", ""PosSemidefTri"", ""HypoPerLog""]",122,861,TimeLimit,1963.18155503273,7,13.848980477106885,7.162531379198261,0.8191636622615202,113.58362118573902,0.9052849847419817,3.915979099669156e-15,0.5589806146250508,14.963259659,90.583423,15.328091411,0.005000826,14.218946674,1724.880995485,160.262884126,0.12970572200000002,94.98985193000001,0.09874916,6.011586607,1965.204005954,2035.772404239
centralpolymat,JuMP,ext,1,"(2, 6, Main.Examples.MatNegEntropyConjEigOrd())",,Float64,Hypatia,,,Success,11452,92,22064,1652.0,"[""Nonnegative"", ""PosSemidefTri"", ""HypoPerLog""]",83,406,Optimal,634.5715370178223,54,3.9755069848832387,3.9755065882982925,7.970745072449655e-8,7.537631147257889e-6,5.286201686479546e-8,3.2170018157975424e-15,3.3274707535943204e-8,1.589445263,7.348601971,1.762259141,0.001971514,1.65766761,536.595686963,86.833902902,0.15324133899999987,79.31254753999994,0.34443418000000003,1.001170444,635.351629634,698.454638833
centralpolymat,JuMP,ext,2,"(2, 9, Main.Examples.MatNegEntropyConjEigOrd())",,Float64,Hypatia,,,SolveCheckKilledMemory,84865,191,166595,6215.0,"[""Nonnegative"", ""PosSemidefTri"", ""HypoPerLog""]",164,1540,,,,,,,,,,,,,,,,,,,,,34.069482088,60.265893686,159.747284125
centralpolymat,JuMP,ext,1,"(4, 3, Main.Examples.MatNegEntropyConjEigOrd())",,Float64,Hypatia,,,Success,22155,211,43015,2555.0,"[""Nonnegative"", ""PosSemidefTri"", ""HypoPerLog""]",104,630,TimeLimit,1815.3529260158539,18,8.572045850698933,8.253527110314732,0.03442133324807082,3.63289156902436,0.04440435189698577,1.1970715480551209e-15,0.027611973816076888,6.413602241,27.153784624,9.532504146,0.007768487,6.100438837,1662.301600386,105.54727343299999,0.296415512,95.99731846600001,0.170411067,3.007074854,1816.799622063,1884.532001343
centralpolymat,JuMP,ext,1,"(8, 2, Main.Examples.MatNegEntropyConjEigOrd())",,Float64,Hypatia,,,SolveCheckKilledMemory,46710,496,91305,4185.0,"[""Nonnegative"", ""PosSemidefTri"", ""HypoPerLog""]",134,1035,,,,,,,,,,,,,,,,,,,,,10.019273088,107.643405102,180.639213925
centralpolymat,JuMP,ext,1,"(1, 40, Main.Examples.MatPower12ConjEigOrd(1.5))",,Float64,Hypatia,,,Success,35465,82,69126,3526.0,"[""Nonnegative"", ""PosSemidefTri"", ""GeneralizedPower""]",122,861,TimeLimit,2008.0583591461182,7,1.727292845174517,-1.2319030538148894,1.325862202630795,37.39046415662215,0.47477401580601886,2.3495874598014935e-15,0.2691724912537138,15.88447023,93.488414764,15.01163548,0.005049164,14.185886258,1765.597352268,161.607416463,0.137314858,95.66055467100001,0.11039372,6.011934876,2009.31372595,2084.873423794
